"id","longitude","latitude","housing_median_age","total_rooms","total_bedrooms","population","households","median_income","median_house_value","ocean_proximity"
691,-122.12,37.7,17,2488,617,1287,538,2.9922,179900,"NEAR BAY"
2185,-120.1,36.66,19,2020,416,1341,360,1.7,69000,"INLAND"
15399,-117.15,33.2,16,2690,459,1253,393,4.0328,294600,"<1H OCEAN"
1547,-121.95,37.74,19,1127,170,518,167,6.3325,250000,"<1H OCEAN"
12499,-121.46,38.56,52,1750,372,764,369,2.9191,111800,"INLAND"
12343,-116.53,33.84,28,8399,1839,3470,1340,2.5885,159000,"INLAND"
18879,-122.24,38.07,13,5451,1194,2957,1081,2.6098,162500,"NEAR BAY"
6543,-118.06,34.03,36,21,7,21,9,2.375,175000,"<1H OCEAN"
7515,-118.26,33.9,22,894,232,754,222,2.0096,110700,"<1H OCEAN"
12297,-116.88,33.93,37,1495,429,865,342,1.2188,55000,"INLAND"
7530,-118.23,33.91,33,677,182,984,174,2.5893,88900,"<1H OCEAN"
1493,-122.02,37.94,23,3516,661,1465,623,4.2569,213100,"NEAR BAY"
12939,-121.27,38.66,19,1891,266,678,255,6.1872,188700,"INLAND"
5937,-117.93,34.15,14,9610,2005,4723,1907,4.0393,156800,"INLAND"
3315,-122.79,39.02,23,642,203,265,84,1.8833,96900,"INLAND"
7957,-118.17,33.88,29,815,206,590,183,3.0052,166700,"<1H OCEAN"
1869,-119.95,38.95,22,1058,352,851,269,2.02,87500,"INLAND"
15044,-116.92,32.78,21,4192,752,2101,710,4.4306,159100,"<1H OCEAN"
11467,-117.99,33.66,29,1330,293,613,236,4.6591,353100,"<1H OCEAN"
11345,-117.92,33.75,8,2325,598,1511,565,3.3629,137500,"<1H OCEAN"
231,-122.2,37.79,40,1060,256,667,235,4.1739,169600,"NEAR BAY"
3995,-118.57,34.17,35,2072,318,908,342,6.0928,327300,"<1H OCEAN"
20136,-119.06,34.38,33,1465,262,731,266,3.9464,230300,"<1H OCEAN"
4745,-118.36,34.05,45,2283,NA,1093,475,2.5658,252000,"<1H OCEAN"
8559,-118.41,33.93,38,3328,625,1455,619,5.0596,363900,"<1H OCEAN"
15796,-122.42,37.77,52,4226,1315,2619,1242,2.5755,325000,"NEAR BAY"
14635,-117.2,32.8,33,2573,436,1084,443,4.2417,294100,"NEAR OCEAN"
17806,-121.87,37.38,16,1050,245,722,228,4.5187,163500,"<1H OCEAN"
17232,-119.7,34.43,35,1402,369,654,385,2.6205,318800,"<1H OCEAN"
20004,-119.19,36.06,29,1815,376,1421,339,1.9091,71300,"INLAND"
3174,-119.69,36.38,25,1688,302,879,277,3.3214,103100,"INLAND"
2694,-115.39,32.76,16,1136,196,481,185,6.2558,146300,"INLAND"
18493,-121.58,37.02,27,2303,471,1447,467,3.2019,203600,"INLAND"
20234,-119.29,34.24,27,4742,775,1682,696,6.194,500001,"NEAR OCEAN"
3551,-118.64,34.22,25,2762,410,1166,439,6.8643,333700,"<1H OCEAN"
5282,-118.49,34.05,42,1918,216,632,224,15.0001,500001,"<1H OCEAN"
18839,-122.65,41.72,15,3643,801,1784,743,1.8533,57500,"INLAND"
14373,-117.24,32.72,39,3089,431,1175,432,7.5925,466700,"NEAR OCEAN"
4766,-118.35,34.04,38,1626,375,1019,372,2.3687,146800,"<1H OCEAN"
11972,-117.45,34.01,26,3042,598,1720,551,2.76,95200,"INLAND"
17935,-121.95,37.35,48,1246,294,697,284,3.6118,235500,"<1H OCEAN"
15229,-117.2,33.07,5,10394,1617,4496,1553,5.9289,411300,"NEAR OCEAN"
11386,-117.95,33.66,22,2785,441,1086,392,7.3719,337400,"<1H OCEAN"
1636,-122.2,37.88,36,1065,160,398,155,7.7736,378100,"NEAR BAY"
6472,-118.06,34.09,36,1239,238,717,237,3.244,258100,"<1H OCEAN"
18487,-121.57,36.98,14,5231,817,2634,799,4.9702,279800,"INLAND"
17668,-121.88,37.32,38,1787,508,2113,530,2.6386,177600,"<1H OCEAN"
11112,-117.9,33.84,31,2043,468,1524,454,3.5329,187400,"<1H OCEAN"
14273,-117.12,32.7,37,1361,348,1398,328,1.1681,78100,"NEAR OCEAN"
13459,-117.38,34.11,32,3179,662,1878,661,3.1375,101200,"INLAND"
18079,-122.01,37.27,28,3825,473,1415,480,10.675,500001,"<1H OCEAN"
9796,-121.84,36.52,18,3165,533,1312,434,6.5234,357400,"NEAR OCEAN"
5655,-118.3,33.73,42,1731,NA,866,403,2.7451,255400,"NEAR OCEAN"
12559,-121.45,38.54,47,1159,250,810,244,2.7787,56000,"INLAND"
19794,-123.13,40.85,18,1650,377,675,282,1.8933,84700,"INLAND"
15762,-122.42,37.77,52,1925,568,867,515,2.879,450000,"NEAR BAY"
5822,-118.31,34.22,27,7714,1132,3199,1100,7.1262,446200,"<1H OCEAN"
9633,-121.01,37.25,16,2216,458,1135,424,2.7316,97500,"INLAND"
16717,-120.67,35.5,15,2752,546,1422,545,3.2813,175000,"<1H OCEAN"
6771,-118.15,34.11,52,2375,369,930,351,7.4111,469100,"<1H OCEAN"
18091,-122.07,37.31,24,4401,698,1818,685,7.2986,500001,"<1H OCEAN"
5435,-118.42,34.01,33,2731,535,1280,510,4.7083,420100,"<1H OCEAN"
8867,-118.39,34.06,39,3299,831,1649,759,3.3295,500001,"<1H OCEAN"
17125,-122.13,37.46,35,1321,300,1133,287,3.7312,159600,"NEAR BAY"
5019,-118.33,34,24,873,320,529,308,0.9304,151600,"<1H OCEAN"
12210,-117.02,33.6,7,1972,352,964,317,3.244,337200,"INLAND"
20604,-121.54,39.13,18,4289,1021,2707,939,1.3375,59600,"INLAND"
9451,-119.55,37.75,30,2165,536,1500,414,3.5391,55900,"INLAND"
6831,-118.11,34.07,46,1130,229,698,209,5.2719,244400,"<1H OCEAN"
7371,-118.22,33.97,43,381,67,259,60,3.0313,166100,"<1H OCEAN"
6307,-117.89,33.99,22,3272,618,1784,591,4.0324,211300,"<1H OCEAN"
9812,-121.94,36.57,28,3153,409,569,271,14.4113,500001,"NEAR OCEAN"
8855,-118.41,34.07,52,1202,142,408,138,15.0001,500001,"<1H OCEAN"
2616,-124.11,40.95,19,1734,365,866,342,2.96,81700,"NEAR OCEAN"
6015,-117.79,34.07,33,1694,333,1689,301,3.7583,116300,"INLAND"
1202,-121.7,39.36,37,2330,495,1505,470,2.0474,56000,"INLAND"
12852,-121.37,38.68,29,3757,646,2022,611,3.5429,88200,"INLAND"
3838,-118.44,34.19,19,3487,959,2278,835,2.6709,215500,"<1H OCEAN"
14821,-117.11,32.67,46,928,236,790,235,1.6806,92500,"NEAR OCEAN"
16733,-120.65,35.41,15,6725,1111,3139,1029,4.1875,261600,"<1H OCEAN"
12896,-121.33,38.65,24,3533,741,1496,723,2.8106,183200,"INLAND"
5948,-117.86,34.14,33,2344,363,1098,359,6.2089,283400,"INLAND"
2957,-119.02,35.34,38,1463,294,692,295,2.3125,65800,"INLAND"
3184,-119.77,36.3,24,2202,471,1052,439,2.1038,62000,"INLAND"
18853,-122.3,41.31,29,4059,787,1700,702,2.4526,97100,"INLAND"
6522,-118.03,34.06,24,2343,834,3537,824,2.1094,135200,"<1H OCEAN"
14870,-117.09,32.63,27,2920,770,1935,746,2.4148,67500,"NEAR OCEAN"
19110,-122.63,38.23,45,2264,504,1076,472,3.0139,194100,"<1H OCEAN"
14404,-117.25,32.78,36,1527,427,710,312,2.7857,291700,"NEAR OCEAN"
20421,-118.83,34.18,23,5647,786,2050,738,6.3586,348300,"<1H OCEAN"
12907,-121.34,38.61,20,5801,1148,2586,1063,3.9063,162100,"INLAND"
9166,-118.43,34.42,13,3600,580,1799,576,6.2971,218300,"<1H OCEAN"
14093,-117.11,32.76,21,2226,600,1085,533,2.2604,126300,"NEAR OCEAN"
6140,-117.96,34.07,32,2910,709,2583,670,3.7736,158400,"<1H OCEAN"
8473,-118.32,33.91,35,940,197,640,215,4.2,181300,"<1H OCEAN"
11662,-118.02,33.81,34,3482,614,2227,641,5.1155,200900,"<1H OCEAN"
5379,-118.39,34.03,28,1722,536,1161,481,3.2228,232500,"<1H OCEAN"
20516,-121.53,38.56,39,2438,483,1103,472,2.9375,86600,"INLAND"
18434,-121.85,37.26,16,1816,241,793,234,6.8194,291200,"<1H OCEAN"
16691,-120.61,35.12,31,1486,345,823,322,2.6974,165400,"<1H OCEAN"
5565,-118.29,33.91,41,2475,532,1416,470,3.8372,156400,"<1H OCEAN"
15638,-122.41,37.8,52,2892,751,1785,733,3.5746,350000,"NEAR BAY"
2218,-119.83,36.83,14,2351,341,1128,363,6.9903,141200,"INLAND"
2284,-119.76,36.79,26,3654,837,1976,830,2.1544,72800,"INLAND"
7410,-118.22,33.96,42,1380,331,1290,288,2.8,161800,"<1H OCEAN"
19322,-123.02,38.54,35,2157,487,768,322,3.2315,136900,"<1H OCEAN"
9464,-123.73,39.44,32,790,151,380,142,2.7,165000,"<1H OCEAN"
20127,-118.88,34.42,20,728,120,360,115,6.1244,375000,"<1H OCEAN"
6420,-118.01,34.15,32,6597,1579,3689,1459,3.2377,184100,"INLAND"
16685,-120.59,35.11,25,3642,726,1729,673,3.155,205400,"<1H OCEAN"
4642,-118.3,34.06,33,2437,1283,3906,1084,2.0332,270000,"<1H OCEAN"
14367,-117.23,32.74,44,1404,229,513,217,4.1806,263800,"NEAR OCEAN"
2615,-124.16,40.95,20,1075,214,529,196,3.1406,96000,"NEAR OCEAN"
18405,-121.85,37.24,17,6425,1268,3934,1238,5.1228,237600,"<1H OCEAN"
894,-121.95,37.54,29,3517,645,1724,585,4.6641,248900,"<1H OCEAN"
12540,-121.49,38.55,52,2515,460,836,442,3.3844,151100,"INLAND"
6432,-118.01,34.13,38,3374,671,1906,640,4.0729,212300,"INLAND"
4349,-118.36,34.11,35,3946,695,1361,620,6.5195,500001,"<1H OCEAN"
5964,-117.85,34.11,25,9255,1659,4944,1627,4.5708,223000,"INLAND"
19398,-120.83,37.79,16,893,164,548,155,3.6875,121900,"INLAND"
13062,-121.29,38.6,29,1276,225,600,223,4.0938,109100,"INLAND"
100,-122.26,37.82,37,3633,1085,1838,980,2.6104,193100,"NEAR BAY"
20216,-119.26,34.28,41,2822,564,1288,541,3.0799,254100,"NEAR OCEAN"
3434,-118.42,34.25,37,1545,341,1909,352,3.6791,148100,"<1H OCEAN"
17771,-121.86,37.37,15,8162,2124,8793,2086,3.3306,210300,"<1H OCEAN"
3138,-117.65,35,36,1184,316,672,241,1.9107,39800,"INLAND"
363,-122.12,37.75,28,794,111,329,109,7.6923,329800,"NEAR BAY"
20,-122.27,37.84,52,1503,298,690,275,2.6033,162900,"NEAR BAY"
14166,-117.07,32.77,38,1130,228,699,241,2.65,167600,"NEAR OCEAN"
1037,-120.79,38.43,40,1391,246,546,214,3.9107,129800,"INLAND"
16679,-120.63,35.13,16,2680,704,975,619,1.7878,55000,"<1H OCEAN"
11378,-117.97,33.68,26,3653,568,1930,585,5.7301,260900,"<1H OCEAN"
4085,-118.39,34.15,29,3110,650,1212,642,4.2031,394400,"<1H OCEAN"
3383,-118.27,34.25,35,779,143,371,150,4.6635,230100,"<1H OCEAN"
7596,-118.25,33.9,38,1201,223,733,206,3.3804,105800,"<1H OCEAN"
13596,-117.29,34.09,24,1451,387,1178,330,1.1806,68300,"INLAND"
17574,-121.92,37.32,31,1902,554,1485,494,2.4207,165600,"<1H OCEAN"
20592,-121.58,39.15,34,1376,376,702,317,1.4946,55500,"INLAND"
4522,-118.21,34.04,36,1825,479,2097,480,2.1862,135300,"<1H OCEAN"
20212,-119.23,34.28,24,4260,691,1581,607,5.5048,303600,"NEAR OCEAN"
16390,-121.25,38.05,25,1967,362,1035,361,3.5735,106800,"INLAND"
2255,-119.81,36.8,29,2806,552,1242,540,3.5958,88800,"INLAND"
4774,-118.34,34.03,48,1426,331,784,356,1.6581,118800,"<1H OCEAN"
2684,-115.54,32.99,17,1697,268,911,254,4.3523,96000,"INLAND"
6790,-118.16,34.09,52,1722,448,1122,425,3.1204,224000,"<1H OCEAN"
3476,-118.49,34.31,25,1024,145,357,147,7.0598,356300,"<1H OCEAN"
176,-122.24,37.8,52,1591,373,1118,347,2.1563,128600,"NEAR BAY"
7659,-118.21,33.84,28,822,205,627,192,3.4583,166300,"<1H OCEAN"
15795,-122.42,37.77,52,2185,656,1266,626,2.7794,350000,"NEAR BAY"
18063,-121.99,37.26,29,2718,365,982,339,7.9234,500001,"<1H OCEAN"
13826,-117.15,34.48,31,265,55,186,55,2.125,64800,"INLAND"
10885,-117.9,33.71,15,539,71,287,66,6.3427,305200,"<1H OCEAN"
15684,-122.43,37.8,52,2520,649,959,607,5.7934,500001,"NEAR BAY"
4447,-118.21,34.07,31,1077,300,1198,274,2.1333,160200,"<1H OCEAN"
3643,-118.46,34.22,35,2288,617,2222,566,2.6299,170700,"<1H OCEAN"
19042,-121.82,38.36,26,1974,364,1002,362,3.3036,210000,"INLAND"
12493,-121.48,38.57,38,2809,805,1243,785,1.8512,114100,"INLAND"
4910,-118.27,34.02,21,1314,375,1505,366,2.319,97200,"<1H OCEAN"
18223,-122.08,37.4,25,1750,341,999,319,5.806,308700,"NEAR BAY"
814,-122.03,37.61,36,1409,271,1002,281,3.7262,164900,"NEAR BAY"
4318,-118.34,34.08,50,3457,854,1584,841,3.1078,346700,"<1H OCEAN"
16944,-122.31,37.55,52,900,183,371,166,3.25,296400,"NEAR OCEAN"
1628,-122.18,37.88,36,542,119,231,121,4.9,354200,"NEAR BAY"
17740,-121.79,37.3,10,5469,950,3083,906,5.9399,241900,"<1H OCEAN"
13944,-117.19,34.27,16,7961,1147,879,280,5.2146,255200,"INLAND"
16349,-121.35,38.03,16,3158,515,1596,528,4.1739,131300,"INLAND"
9612,-120.49,37.29,17,2414,594,2487,582,1.0955,62700,"INLAND"
9723,-121.66,36.89,15,2608,458,1531,457,5.5148,253500,"<1H OCEAN"
9122,-118.1,34.58,29,2843,603,1517,573,2.6658,106900,"INLAND"
13546,-117.31,34.13,38,1287,284,1047,269,2.2865,65500,"INLAND"
13823,-117.21,34.49,14,2125,348,1067,360,3.6333,116200,"INLAND"
12369,-116.42,33.79,12,7095,1260,1179,570,4.9444,285000,"INLAND"
16961,-122.3,37.53,43,1748,366,984,371,4.5116,337800,"NEAR OCEAN"
14793,-117.11,32.57,32,2723,586,1702,562,3.3371,140500,"NEAR OCEAN"
17984,-121.95,37.3,21,4193,1068,2487,1011,3.7188,293000,"<1H OCEAN"
1604,-122.14,37.88,34,6986,1096,2865,1124,6.2275,394400,"NEAR BAY"
9914,-122.3,38.3,44,3690,809,1922,736,2.6346,139800,"NEAR BAY"
12945,-121.26,38.64,40,1098,175,415,160,4.8375,217400,"INLAND"
3167,-118.91,35.27,29,1401,317,1344,306,2.0921,61400,"INLAND"
15999,-122.47,37.75,46,3238,544,1293,470,6.1592,381700,"NEAR BAY"
7480,-118.22,33.93,39,1921,483,2286,470,3.0167,130000,"<1H OCEAN"
4920,-118.25,34,36,1033,267,1112,229,1.7237,105800,"<1H OCEAN"
9307,-122.54,37.99,32,2236,348,818,330,7.3521,444000,"NEAR BAY"
7286,-118.24,33.98,45,972,249,1288,261,2.2054,125000,"<1H OCEAN"
17190,-122.27,37.32,37,2607,534,1346,507,5.3951,277700,"NEAR OCEAN"
18509,-122.01,36.99,28,1321,240,652,239,4.9808,263100,"NEAR OCEAN"
16493,-121.11,38.04,32,1083,188,471,178,2.9241,187500,"INLAND"
12182,-117.27,33.77,16,2876,576,1859,545,2.0878,101300,"<1H OCEAN"
342,-122.17,37.75,38,992,NA,732,259,1.6196,85100,"NEAR BAY"
7636,-118.29,33.83,24,4092,893,2819,893,4.1378,216500,"<1H OCEAN"
18513,-122.01,36.99,41,2548,508,1290,488,3.6902,233000,"NEAR OCEAN"
5536,-118.43,33.96,13,1860,345,800,355,5.8864,500001,"<1H OCEAN"
779,-122.1,37.65,36,410,76,252,82,4.5303,175000,"NEAR BAY"
8741,-118.31,33.81,30,1773,356,905,352,4.3056,336000,"<1H OCEAN"
18896,-122.24,38.12,39,2967,500,1243,523,4.2902,152400,"NEAR BAY"
8276,-118.16,33.78,15,4798,1374,3087,1212,2.127,163300,"NEAR OCEAN"
9891,-122.29,38.3,52,1219,288,847,283,1.6691,183300,"NEAR BAY"
6824,-118.1,34.09,42,1460,289,829,273,4.875,227300,"<1H OCEAN"
20614,-121.55,39.09,31,1728,365,1167,384,1.4958,53400,"INLAND"
13057,-121.28,38.61,23,2547,504,1235,469,2.4722,103300,"INLAND"
13374,-117.5,34.12,2,11965,1802,4436,1296,5.285,191700,"INLAND"
3443,-118.4,34.25,13,1872,497,1927,432,2.2019,134200,"<1H OCEAN"
18940,-122.1,38.24,13,7367,1042,3193,983,5.3102,195000,"NEAR BAY"
16357,-121.32,38.02,26,2851,533,1544,499,3.5379,99100,"INLAND"
11430,-117.97,33.67,25,3906,660,1809,622,5.6765,265100,"<1H OCEAN"
19874,-119.3,36.34,45,3723,831,2256,770,1.8299,63100,"INLAND"
18758,-122.38,40.67,10,2281,444,1274,438,2.212,65600,"INLAND"
2747,-115.57,32.78,29,2321,367,1173,360,4.0375,86400,"INLAND"
7261,-118.18,34.01,39,322,82,319,90,2.6364,148800,"<1H OCEAN"
20263,-119.19,34.21,28,4194,811,2556,856,4.2227,235400,"NEAR OCEAN"
16062,-122.49,37.76,49,1637,304,729,281,4.3281,323100,"NEAR BAY"
9566,-120.59,37.36,11,3946,978,2814,953,2.0179,87300,"INLAND"
9250,-120.08,36.97,13,3356,589,1458,601,3.8257,94200,"INLAND"
18632,-121.96,37.03,17,1343,203,511,185,4.625,386400,"NEAR OCEAN"
6111,-117.89,34.13,34,2159,386,1443,385,4.1995,147400,"<1H OCEAN"
3519,-118.48,34.25,35,1865,335,1074,337,5.1068,223300,"<1H OCEAN"
13109,-121.38,38.41,7,6091,921,2916,886,4.7557,150400,"INLAND"
10595,-117.79,33.69,16,1532,240,679,248,5.7115,313900,"<1H OCEAN"
4061,-118.45,34.16,22,7828,2038,3303,1922,3.6171,318300,"<1H OCEAN"
12207,-117.05,33.52,5,3471,530,1541,502,4.8083,347700,"<1H OCEAN"
18984,-121.99,38.27,16,4138,758,1762,723,3.1979,137500,"INLAND"
19523,-121,37.65,17,484,202,198,204,0.6825,187500,"INLAND"
3493,-118.48,34.28,35,2132,368,1128,341,5.3107,227100,"<1H OCEAN"
19337,-122.78,38.53,9,3659,652,1889,632,4.2716,250800,"<1H OCEAN"
15137,-116.92,32.84,16,4675,834,2188,817,4.6674,178000,"<1H OCEAN"
14428,-117.25,32.8,30,2061,631,1007,577,2.5813,253100,"NEAR OCEAN"
7755,-118.12,33.91,34,682,132,491,144,4.6389,173800,"<1H OCEAN"
6829,-118.11,34.08,30,2350,472,945,467,3.3421,201000,"<1H OCEAN"
13068,-121.28,38.53,18,224,38,95,41,3.1042,165000,"INLAND"
13564,-117.28,34.15,38,1981,343,796,344,3.8125,97400,"INLAND"
9418,-122.48,37.85,42,6297,1307,2096,1205,6.4752,500001,"NEAR BAY"
12673,-121.42,38.48,13,7880,1992,4749,1882,1.9657,116000,"INLAND"
17728,-121.8,37.32,14,4412,924,2698,891,4.7027,227600,"<1H OCEAN"
5797,-118.24,34.14,28,1843,554,1402,512,2.462,254000,"<1H OCEAN"
18032,-121.92,37.24,26,6777,1051,3319,1061,6.3663,279400,"<1H OCEAN"
5374,-118.38,34.04,36,3005,771,2054,758,2.0437,309100,"<1H OCEAN"
11365,-117.94,33.73,24,4197,718,2468,714,5.2563,211400,"<1H OCEAN"
19141,-122.7,38.31,14,3155,580,1208,501,4.1964,258100,"<1H OCEAN"
13893,-116.27,34.13,37,452,109,184,59,3.7292,65800,"INLAND"
3485,-118.54,34.28,18,5481,780,2477,764,6.7248,377200,"<1H OCEAN"
14615,-117.17,32.79,43,1269,297,946,285,2.1447,133300,"NEAR OCEAN"
13418,-117.47,34.06,33,1379,273,884,229,2.7574,125000,"INLAND"
16557,-121.29,37.8,6,110,26,69,24,3.7292,475000,"INLAND"
13993,-116.96,34.94,20,2355,467,1198,428,3.9934,88500,"INLAND"
17449,-120.47,34.63,23,2441,463,1392,434,3.7917,142200,"NEAR OCEAN"
17308,-119.57,34.38,22,2512,426,919,341,5.759,425000,"<1H OCEAN"
20551,-121.79,38.69,23,1755,321,1061,313,2.8864,103100,"INLAND"
18268,-122.07,37.36,21,3244,426,1158,415,7.5,500001,"<1H OCEAN"
5805,-118.25,34.15,13,1107,479,616,443,0.8185,187500,"<1H OCEAN"
18860,-122.09,41.32,52,4019,824,1728,706,2.2462,62900,"INLAND"
3603,-118.49,34.22,30,1756,314,899,288,5.0325,238200,"<1H OCEAN"
2147,-119.77,36.77,38,3065,658,1441,625,2.0564,64700,"INLAND"
466,-122.28,37.86,52,938,195,393,189,3.8594,196400,"NEAR BAY"
13337,-117.67,34.04,13,1543,NA,776,358,3.0598,99700,"INLAND"
6269,-117.94,34.05,34,1519,304,1262,300,3.3409,161200,"<1H OCEAN"
11873,-117.36,33.99,42,1178,261,804,283,2.9688,92900,"INLAND"
11838,-120.94,39.05,8,3758,717,1744,661,3.1972,151500,"INLAND"
686,-122.1,37.69,44,2341,500,1256,485,2.9507,157100,"NEAR BAY"
6293,-117.88,34,21,5459,1086,3394,1087,3.6308,192100,"<1H OCEAN"
5732,-118.21,34.16,25,434,74,199,75,5.9199,420500,"<1H OCEAN"
12927,-121.3,38.66,28,3391,550,1546,553,4.2188,139200,"INLAND"
5674,-118.31,33.73,33,2265,366,986,388,5.4533,409800,"NEAR OCEAN"
17560,-121.88,37.32,30,1242,338,1438,325,2.6607,169300,"<1H OCEAN"
544,-122.28,37.78,50,1487,306,730,327,2.5139,219000,"NEAR BAY"
5217,-118.25,33.94,43,793,NA,736,231,0.8527,90400,"<1H OCEAN"
1740,-122.33,37.97,45,1982,376,1179,398,3.5463,130800,"NEAR BAY"
14128,-117.09,32.75,24,1245,376,1230,362,1.875,95000,"NEAR OCEAN"
4585,-118.27,34.06,45,564,353,1172,319,1.494,187500,"<1H OCEAN"
7152,-118.15,34.03,43,2006,472,1687,463,1.7991,158800,"<1H OCEAN"
4041,-118.49,34.16,37,3333,488,1171,485,6.4958,500001,"<1H OCEAN"
4569,-118.26,34.06,42,2541,1282,3974,1189,1.5854,87500,"<1H OCEAN"
9214,-120.25,37.04,21,1724,317,1006,290,3.2868,91700,"INLAND"
13879,-117.35,34.44,9,11810,2181,6716,2081,3.1821,95600,"INLAND"
18176,-122.01,37.35,16,3716,916,1551,759,4.5,323600,"<1H OCEAN"
2700,-115.38,32.81,35,1263,262,950,241,1.8958,67500,"INLAND"
2344,-119.69,36.82,15,3303,512,1687,505,4.81,93600,"INLAND"
10063,-120.99,39.26,16,2616,422,1090,425,3.7917,179200,"INLAND"
9851,-121.89,36.6,19,656,200,248,173,1.2656,5e+05,"<1H OCEAN"
8385,-118.36,33.95,26,3231,1089,3193,1020,2.6535,177200,"<1H OCEAN"
17600,-121.89,37.31,47,2986,627,1399,613,3.7455,247400,"<1H OCEAN"
13047,-121.22,38.58,25,394,94,155,83,2.233,55000,"INLAND"
14562,-117.22,32.83,17,1124,187,553,205,5.7451,237300,"NEAR OCEAN"
8703,-118.35,33.86,24,2139,481,971,418,4.3859,271300,"<1H OCEAN"
5238,-118.24,33.94,30,940,211,1071,204,1.2679,92000,"<1H OCEAN"
9041,-118.09,34.68,4,23386,4171,10493,3671,4.0211,144000,"INLAND"
5199,-118.27,33.94,39,2078,561,1901,504,1.1468,96900,"<1H OCEAN"
7635,-118.29,33.84,23,3626,799,2321,731,4.7393,237900,"<1H OCEAN"
6046,-117.75,34.05,46,1480,358,1511,348,1.9718,110600,"INLAND"
3351,-120.77,40.65,11,2635,667,280,132,1.7214,118300,"INLAND"
3608,-118.46,34.23,20,4609,1499,5349,1377,2.7121,169400,"<1H OCEAN"
19820,-119.44,36.48,27,1546,415,1704,395,1.1728,41700,"INLAND"
350,-122.17,37.75,44,1218,248,763,254,2.3281,88800,"NEAR BAY"
8969,-118.4,33.99,36,1280,240,704,217,5.9632,328100,"<1H OCEAN"
3885,-118.52,34.21,36,2394,424,1490,427,4.3261,206700,"<1H OCEAN"
12514,-121.46,38.56,52,1878,393,722,381,3.3348,122800,"INLAND"
20161,-119.31,34.38,23,282,69,130,57,2.4375,225000,"NEAR OCEAN"
7491,-118.23,33.93,35,1149,277,909,214,1.7411,96700,"<1H OCEAN"
18637,-122.01,37.03,21,5904,956,2616,916,5.9039,355300,"NEAR OCEAN"
378,-122.16,37.75,35,667,140,406,133,3.8047,94300,"NEAR BAY"
14190,-117.08,32.71,27,2204,598,1656,521,1.4821,86200,"NEAR OCEAN"
1720,-122.33,37.98,3,2850,544,1024,515,6.0115,175000,"NEAR BAY"
7856,-118.16,33.88,30,1694,398,1181,383,2.9779,169500,"<1H OCEAN"
6857,-118.16,34.06,25,4284,741,2163,701,6.1509,315100,"<1H OCEAN"
8807,-118.35,33.74,25,8272,1132,3392,1132,10.0973,500001,"NEAR OCEAN"
15831,-122.43,37.75,52,2459,507,1012,475,4.0568,387900,"NEAR BAY"
9618,-120.44,37.29,18,1260,268,576,263,1.7222,101500,"INLAND"
3876,-118.54,34.19,33,2205,453,1242,419,4.1319,203700,"<1H OCEAN"
15340,-117.31,33.18,16,1835,430,599,399,2.0147,87700,"NEAR OCEAN"
1520,-122.08,37.92,28,2377,469,1068,435,4.4561,250000,"NEAR BAY"
5731,-118.21,34.17,24,8590,1231,3401,1178,8.1325,472700,"<1H OCEAN"
5014,-118.33,34.01,44,2182,492,878,493,1.9631,181300,"<1H OCEAN"
8446,-118.37,33.91,35,1742,283,812,282,5.6704,303700,"<1H OCEAN"
18230,-122.09,37.4,22,1489,436,662,470,3.5179,197200,"NEAR BAY"
7104,-118,33.89,34,1932,315,1053,316,5.1377,213300,"<1H OCEAN"
1331,-121.88,38.01,9,5329,1284,2827,1202,2.7374,150000,"INLAND"
5586,-118.3,33.81,17,5544,1068,3008,1038,5.322,282700,"<1H OCEAN"
20246,-119.26,34.27,36,1972,382,1029,411,3.7337,209000,"NEAR OCEAN"
2247,-119.79,36.82,23,4358,819,1852,802,3.4167,105200,"INLAND"
10611,-117.78,33.68,11,1994,477,849,411,4.0187,235600,"<1H OCEAN"
2435,-119.62,36.58,13,1788,405,1652,411,2.6858,62400,"INLAND"
11173,-117.98,33.83,32,1133,166,523,187,6.213,230800,"<1H OCEAN"
5232,-118.24,33.93,32,779,201,861,219,1.0625,89800,"<1H OCEAN"
10663,-117.81,33.66,20,2851,490,1192,463,5.8752,274200,"<1H OCEAN"
16150,-122.47,37.77,52,3143,635,1350,623,3.8571,366700,"NEAR BAY"
519,-122.24,37.82,52,3665,517,1470,520,6.155,398600,"NEAR BAY"
13220,-117.69,34,28,707,154,561,129,2.5781,111600,"INLAND"
8683,-118.34,33.87,28,4605,1188,2558,1093,3.6988,266600,"<1H OCEAN"
4449,-118.21,34.07,47,1346,383,1452,371,1.7292,191700,"<1H OCEAN"
8075,-118.18,33.82,52,2618,472,943,440,3.7895,254000,"NEAR OCEAN"
14833,-117.09,32.67,31,2051,549,1581,538,2.052,108900,"NEAR OCEAN"
15454,-117.31,33.16,17,1704,263,781,281,5.6605,224400,"NEAR OCEAN"
4793,-118.33,34.03,46,2312,625,1552,603,1.6429,125000,"<1H OCEAN"
3040,-119.12,35.37,13,4527,713,2170,671,4.8266,146200,"INLAND"
16789,-122.46,37.67,16,3372,1101,2049,1021,4.1303,146500,"NEAR OCEAN"
14646,-117.19,32.77,30,2747,640,3185,657,3.765,238000,"NEAR OCEAN"
18613,-122.07,37.08,21,5639,894,2670,871,6.0809,270000,"NEAR OCEAN"
20495,-118.71,34.29,24,2983,406,1203,381,6.3236,302000,"<1H OCEAN"
